Type,PMID,IF,Cite,Pathway,Source,Description,Notes,Genes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Disulfidptosis,36747082,22.7,642,Disulfidptosis_Up_36747082,Supplementary-table1,Genes were experimentally identified; from the seminal study defining this death type.,,SLC7A11,SLC3A2,RPN1,NCKAP1,NUBPL,NDUFA11,LRPPRC,OXSM,NDUFS1,GYS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ferroptosis,36305834,15,263,Ferroptosis_FerrDb V2(36305834),,"Curated from the FerrDb V2 database (a collection of ferroptosis-related genes from journal articles published in 2020-2021, plus externally added genes).",FerrDb was updated to V3 in January 2026 (PMID: 41171133).,RPL8,IREB2,ATP5MC3,CS,EMC2,ACSF2,NOX1,CYBB,NOX3,NOX4,NOX5,DUOX1,DUOX2,G6PD,PGD,VDAC2,PIK3CA,FLT3,SCP2,TP53,ACSL4,LPCAT3,NRAS,KRAS,HRAS,TF,TFRC,TFR2,SLC38A1,SLC1A5,GLS2,GOT1,CARS1,TP53,ALOX5,KEAP1,HMOX1,TP53,TP53,GLS2,ATG5,ATG7,NCOA4,TF,ALOX5,ALOX12,ALOX12B,ALOX15,ALOX15B,ALOXE3,PHKG2,TFRC,ACO1,IREB2,SLC38A1,GLS2,ULK1,ATG3,ATG4D,ATG5,BECN1,MAP1LC3A,GABARAPL2,GABARAPL1,ATG16L1,WIPI1,WIPI2,SNX4,ATG13,ULK2,NCOA4,ACSL4,TP53,SAT1,ALOX15,ACSL4,LPCAT3,ALOX15,ACSL4,KEAP1,EGFR,NOX4,MAPK3,MAPK1,BID,ACSL4,ZEB1,KEAP1,DPP4,ALOX15,ALOX12,CDKN2A,PEBP1,SOCS1,CDO1,MYB,HMOX1,MAPK8,MAPK9,MAPK1,MAPK3,SLC1A5,CHAC1,MAPK14,NOX4,GOT1,BECN1,PRKAA2,PRKAA1,ELAVL1,BAP1,TP53,ABCC1,ACSL4,ACVR1B,TGFBR1,BAP1,EPAS1,HILPDA,HIF1A,ALOX12,ACSL4,HMOX1,IFNG,ANO6,LPIN1,HMGB1,TNFAIP3,TLR4,NOX4,ATF3,ATM,YY1AP1,EGLN2,MIOX,TAFAZZIN,MTDH,IDH1,SIRT1,TAFAZZIN,BECN1,FBXW7,PANX1,DNAJB6,BACH1,ACSL4,LONP1,CD82,IL1B,CTSB,POR,CYB5R1,ELOVL5,FADS1,ALOX12,FBXW7,PTEN,NR1D1,NR1D2,TBK1,IL6,USP7,CTSB,ACSL4,ATF4,BECN1,AQP3,AQP5,AQP8,IREB2,ACSL4,PEX10,KEAP1,AGPAT3,PEX12,CHP1,GPAT4,BRPF1,OSBPL9,INTS2,MMD,CYP4F8,MLLT1,TTPA,GRIA3,POM121L12,LIG3,AEBP2,AGPS,CDCA3,PEX2,LPCAT3,PEX6,TIMM9,DCAF7,LCE2C,FAR1,PHF21A,SMAD7,LYRM1,AMN,PEX3,MTCH1,ZEB1,SIRT1,ACADSB,SLC39A14,NCOA4,MAP3K11,GSK3B,MAPK8,BRD7,TP53,SLC25A28,ACSL4,MFN2,ACSL4,SLC11A2,SLC38A1,TSC1,PEBP1,TGFB1,SNCA,SIRT3,PRKAA2,TFRC,CGAS,STING1,HDDC3,MDM2,MDM4,ALOX15,POR,DLD,LONP1,ACSL4,BACH1,DNAJB6,WWTR1,SIRT1,ATM,PRKCA,LGMN,ACSL4,TP53,IFNG,SMPD1,MYCN,SLC11A2,IFNA1,IFNA2,IFNA4,IFNA5,IFNA6,IFNA7,IFNA8,IFNA10,IFNA13,IFNA14,IFNA16,IFNA17,IFNA21,SMG9,NR1D1,ACSL4,PPARG,TLR4,IL6,ATF3,HMOX1,HMGB1,EPAS1,SNX5,PAQR3,MICU1,NOX4,TOR2A,MAP3K14,SIRT3,QSOX1,MIB2,CLTRN,KLF2,TFRC,FOXO4,ELAVL1,YTHDC2,DDR2,SLC39A7,TRIM46,ACSL1,KDM5A,TRIM21,HMOX1,DPEP1,CYGB,IDO1,GSTZ1,TP53,ACO1,GJA1,IREB2,SLC7A11,PGRMC1,CIRBP,FAR1,USP11,STING1,YAP1,HMOX1,TRIM26,YAP1,NDRG1,FADS2,PIEZO1,LIFR,PTPN6,EGR1,ADAM23,ACSL4,CPEB1,COX4I2,TIMP1,KDM6B,NCOA4,GSK3B,IFNG,METTL14,CHAC1,MIB1,KDM5C,ACSL4,CCDC6,ATF3,IREB2,CFL1,ALOXE3,KMT2D,SLC7A11,GPX4,AKR1C1,AKR1C2,AKR1C3,GPX4,RB1,HSPB1,HSF1,SLC7A11,GPX4,GCLC,SLC7A11,NFE2L2,SQSTM1,NQO1,HMOX1,FTH1,MUC1,SLC3A2,MT1G,NFE2L2,SLC40A1,SLC7A11,GPX4,SLC7A11,CISD1,SLC7A11,FANCD2,GPX4,NFE2L2,FTMT,HSPA5,ATF4,SLC7A11,GPX4,GPX4,HMOX1,ATF4,NFE2L2,TP53,SLC7A11,HELLS,SCD,FADS2,SRC,STAT3,NFE2L2,PML,MTOR,NFS1,TP63,SLC7A11,TP53,CDKN1A,SLC40A1,GPX4,GPX4,ENPP2,VDAC2,FH,CISD2,SLC40A1,CBS,NFE2L2,SQSTM1,GPX4,ISCU,FTH1,ACSL3,OTUB1,CD44,STAT3,BRD4,PRDX6,SCD,SESN2,NF2,ARNTL,HIF1A,JUN,CA9,HSPA5,TMBIM4,HSPA5,PLIN2,AIFM2,AIFM2,LAMP2,ZFP36,GPX4,PROM2,CHMP5,CHMP6,AKR1C1,AKR1C2,AKR1C3,CBS,NFE2L2,CAV1,GCH1,SIRT3,DAZAP1,PIR,GCLC,FTL,HCAR1,SLC16A1,RRM2,SCD,NR4A1,PIK3CA,RPTOR,SREBF1,SREBF2,FZD7,NFE2L2,NFE2L2,P4HB,NT5DC2,BCAT2,HSF1,PLA2G6,PARK7,FXN,SUV39H1,ATF2,CDKN1A,FTH1,NFE2L2,STAT3,ACOT1,NFE2L2,ALDH3A2,NFE2L2,STK11,FNDC5,CDH1,NFE2L2,NEDD4L,SQSTM1,TF,FTMT,BRD2,BRD3,BRD4,BRDT,SCD,SLC7A11,DECR1,NFE2L2,GPX4,SLC7A11,NFE2L2,GLRX5,GPX4,NCOA3,NR5A2,GPX4,MTOR,PANX2,TFAP2A,CP,SLC7A11,ARF6,GDF15,ABHD12,PPP1R13L,TFAM,KDM3B,RNF113A ,PARK7,AHCY,FXN,IDH2,PPARA,NOS2,SIAH2,RELA,PRKAA2,VDR,NEDD4,FXN,AIFM2,PRDX1,AR,CBS,NFE2L2,CHMP5,CHMP6,HMOX1,ZFP36,LAMP2,MTF1,COPZ1,NUPR1,USP35,HSF1,PROM2,PLA2G6,HIF1A,RRM2,SLC7A11,FTMT,PARP1,PARP2,PARP3,PARP4,PARP6,PARP8,PARP9,PARP10,PARP11,PARP12,PARP14,PARP15,PARP16,PDSS2,TXN,SENP1,PLA2G6,FGF21,CREB1,CREB3,CREB5,FTMT,GOT1,TFRC,GPX4,BEX1,ASAH2,SCD,FABP4,AKT1S1,MLST8,MTOR,RPTOR,CDH1,SIRT1,TYRO3,SIRT6,TMSB4X,TMSB4Y,KIF20A,ECH1,ETV4,VCP,ENPP2,RBMS1,KDM4A,CBS,MGST1,PRDX6,MPC1,CHMP1A,CAMKK2,SOX2,SRSF9,PROK2,SIRT2,MEF2C,NF2,CDH1,HSPB1,EZH2,PEDS1,SMPD1,ADAMTS13,CDC25A,G6PD,SRSF9,CAV1,PPARD,CISD2,ENO3,SESN2,LCN2,MARCHF5,TRIB2,DHODH,SLC7A11,OTUB1,PDK4,ADIPOQ,GPX4,IL6,PTPN18,FTH1,FTH1,FTL,LCN2,ABCC5,CISD3,MS4A15,LCN2,FURIN,GALNT14,KLHDC3,MAPKAP1,MLST8,MTOR,PRR5,RICTOR,GSTM1,TERT,RARRES2,USP11,DUSP1,NOS2,NCF2,MT3,UBC,ALB,TXNRD1,SRXN1,GPX2,BNIP3,OXSR1,SELENOS,ANGPTL7,SLC7A11,DDIT4,ASNS,TSC22D3,DDIT3,JDP2,SESN2,SLC1A4,PCK2,TXNIP,VLDLR,GPT2,PSAT1,LURAP1L,SLC7A5,HERPUD1,XBP1,ATF3,SLC3A2,CBS,ATF4,ZNF419,KLHL24,TRIB3,ZFP69B,ATP6V1G2,VEGFA,GDF15,TUBE1,ARRDC3,CEBPG,RGS4,EIF2S1,IL6,CXCL2,RELA,HSD17B11,AGPAT3,SETD1B,HMOX1,TF,FTL,RPL8,ATP5MC3,TFRC,MAFG,IL33,FTH1,HAMP,STEAP3,DRD5,GPX4,DRD4,MAP3K5,MAPK14,SLC2A1,SLC2A3,SLC2A6,SLC2A8,SLC2A12,SLC2A14,EIF2AK4,EIF2S1,ATF4,ALOX5,ALOX12,ALOX15,ALOX5,ACSF2,IREB2,HMGB1,HMOX1,NFE2L2,ELAVL1,SLC3A2,SLC7A11,TFAP2C,SP1,HBA1,NNMT,PLIN4,HIC1,STMN1,RRM2,CAPG,HNF4A,NGB,YWHAE,GABPB1,AURKA,RIPK1,PRDX1,MMP13,LRRFIP1,CBR1
Cuproptosis,36110851,7,73,Cuproptosis_Glioma_36110851,Figure1A,Derived with reference to previous literature (PMID: 35298263).,PMID 35298263 is a seminal paper that first defines cuproptosis.,FDX1,LIAS,LIPT1,DLD,DLAT,PDHA1,PDHB,MTF1,GLS,CDKN2A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apoptosis,37968457,9.9,19,Apoptosis_Pan Cancer_37968457,Supplementary-data1,"Collected from MSigDB, KEGG, GeneCards, and relevant review articles.",,TP53,TERT,PTCH1,MYC,VIM,BCL2,MAPK1,TNF,DNAH8,EGFR,FAS,GSN,RAF1,CASP3,CCND1,JAK2,AR,TUBB,NDE1,GLI1,CYCS,SALL4,MDM2,AIFM1,CAV1,EDN1,MKI67,SNCA,CDKN1A,CD40,EDNRB,BAX,NOS2,APP,PRKCD,USP9X,TREX1,ATRIP,TGM1,ETS1,NOS3,CASP9,CD4,MAP3K1,PARP1,LEP,ANXA5,JUN,SLC6A3,IL3,CD44,THBS1,CUL3,NME1,BCL2L1,CASP7,PRKCA,EPO,SIRT1,FDFT1,CAT,TLR3,BIRC5,REN,MCL1,JAK3,MAPK8,NOS1,PRKCE,BIRC8,ADIPOQ,ANXA1,HTRA2,FDPS,LTF,CASP6,CASP1,DNASE1,CD47,TNFSF10,RASSF1,XDH,CHP1,TUBA4A,CASP2,CAPN1,TP73,LALBA,MAPK14,F2R,GADD45A,STAT5A,APOL1,FAM111A,DYNC1I2,ATRIP-TREX1,BAK1,PLA2G4A,TNFRSF10A,TNFRSF10B,APAF1,BECN1,TERF1,BCL2L11,VDAC1,SIRT3,TUBA1B,LINGO1,IDO1,STK17B,HERPUD1,TFPT,RUNX3,SIRT2,ENDOG,BAD,ATP12A,PDE5A,PSIP1,ATOH1,TOP3B,MIR130A,PPP3R2,PRDX6,PRDX5,PDGFD,SQLE,H2BC21,H1-1,GZMA,GPR87,BCL2L2,RPS5,UBE3C,PRDX4,MAPK13,WNK3,ADRB3,BIK,H3C15,PLAAT4,BCL2L10,TDRD3,SERPINB9,ANKRD36B,MIOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pyroptosis,36703967,7,16,Pyroptosis_Pan Cancer_36703967,Supplementary-tableS5,42 pyroptosis-related genes obtained from the GSEA website and the Gene Ontology (GO) database.,,BAK1,BAX,CASP1,CASP3,CASP4,CASP5,CHMP2A,CHMP2B,CHMP3,CHMP4A,CHMP4B,CHMP4C,CHMP6,CHMP7,CYCS,ELANE,GSDMD,GSDME,GZMB,HMGB1,IL18,IL1A,IL1B,IRF1,IRF2,TP53,TP63,TREM2,NLRP9,GSDMC,NLRP6,DHX9,GSDMA,GSDMB,GZMA,CASP8,NAIP,ZBP1,APIP,NLRC4,NLRP1,AIM2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Autophagy,36703967,7,16,Autophagy_Pan Cancer_36703967,Supplementary-tableS5,153 autophagy-related genes obtained from the Gene Set Enrichment Analysis (GSEA) website.,,AKT1S1,AMBRA1,ATG101,ATG12,ATG13,ATG14,ATG16L1,ATG3,ATG5,ATG7,ATG9A,BECN1,DEPTOR,MAP1LC3B,MLST8,MTOR,PIK3C3,PIK3R4,PRKAA1,PRKAA2,PRKAB1,PRKAB2,PRKAG1,PRKAG2,PRKAG3,RB1CC1,RPTOR,ULK1,UVRAG,WIPI2,ARL13B,ATG10,ATG4A,ATG4B,ATG4C,ATG4D,ATG9B,ATM,CETN1,CFTR,CHMP2A,CHMP2B,CHMP3,CHMP4A,CHMP4B,CHMP4C,CHMP6,CHMP7,CSNK2A1,CSNK2A2,CSNK2B,DYNC1H1,DYNC1I1,DYNC1I2,DYNC1LI1,DYNC1LI2,DYNLL1,DYNLL2,EEF1A1,EPAS1,FUNDC1,GABARAP,GABARAPL1,GABARAPL2,GFAP,HBB,HDAC6,HSF1,HSP90AA1,HSP90AB1,HSPA8,IFT88,LAMP2,LAMTOR1,LAMTOR2,LAMTOR3,LAMTOR4,LAMTOR5,MAP1LC3A,MAP1LC3C,MFN1,MFN2,MTERF3,MTMR14,MTMR3,MVB12A,MVB12B,NBR1,PARK7,PCNT,PEX5,PGAM5,PINK1,PLIN2,PLIN3,PRKN,RHEB,RNASE1,RPS27A,RRAGA,RRAGB,RRAGC,RRAGD,SLC38A9,SQSTM1,SRC,TOMM20,TOMM22,TOMM40,TOMM5,TOMM6,TOMM7,TOMM70,TSC1,TSC2,TSG101,TUBA1A,TUBA1B,TUBA1C,TUBA3C,TUBA3D,TUBA3E,TUBA4A,TUBA4B,TUBA8,TUBAL3,TUBB1,TUBB2A,TUBB2B,TUBB3,TUBB4A,TUBB4B,TUBB6,TUBB8,TUBB8B,UBA52,UBAP1,UBB,UBC,UBE2N,UBE2V1,USP30,VCP,VDAC1,VIM,VPS28,VPS37A,VPS37B,VPS37C,VPS37D,WDR45,WDR45B,WIPI1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Necroptosis,36044785,,10,Necroptosis_Pan Cancer_36044785,Supplementary1,Genes obtained from the MSigDB database.,,FADD,FAS,FASLG,MLKL,RIPK1,RIPK3,TLR3,TNF,TSC1,TRIM11,CASP8,ZBP1,MAPK8,IPMK,ITPK1,SIRT3,MYC,TNFRSF1A,TNFSF10,TNFRSF1B,TRAF2,PANX1,OTULIN,CYLD,USP22,MAP3K7,SQSTM1,STAT3,DIABLO,DNMT1,CFLAR,BRAF,AXL,ID1,CDKN2A,HSPA4,BCL2,STUB1,FLT3,HAT1,SIRT2,SIRT1,PLK1,MPG,BACH2,GATA3,MYCN,ALK,ATRX,TERT,SLC39A7,SPATA2,RNF31,IDH1,IDH2,KLF9,HDAC9,HSP90AA1,LEF1,BNIP3,CD40,BCL2L11,EGFR,DDX58,TARDBP,APP,TNFRSF21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NETosis,37408763,5.4,9,NETosis_Pan Cancer_37408763,Supplementary-tableS1,Genes summarized from previous literature.,,ALPL,BST1,CD93,CEACAM3,CREB5,CRISPLD2,CSF3R,CYP4F3,DYSF,FCAR,FCGR3B,CPPED1,FPR1,FPR2,G0S2,HIST1H2BC,HPSE,CXCR1,CXCR2,KCNJ15,LILRB2,MGAM,MME,PDE4B,S100A12,SIGLEC5,SLC22A4,SLC25A37,TECPR2,TNFRSF10C,VNN3,AKT1,AKT2,ATG7,CLEC6A,CSF3,CTSG,CYBB,DNASE1,ELANE,ENTPD4,F3,HMGB1,IL17A,IL1B,IL6,IL8,IRAK4,ITGAM,ITGB2,KCNN3,MAPK1,MAPK3,MMP9,MPO,MTOR,PADI4,PTAFR,PIK3CA,RIPK1,RIPK3,SELP,SELPLG,SIGLEC14,TLR2,TLR4,TLR7,TLR8,TNF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
